"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47"
"Mesoplodon_bidens",-0.0820450173868634,-0.0155759639787158,0.0271317603837956,-0.0310141845877469,0.0206939126241351,0.00964905762110761,-0.018136542241343,0.0588785933796262,-0.000264955640601163,0.0291846199755797,-0.0140387727685323,-0.0080850723279439,-0.0451249341257154,-0.0216322535615906,0.0105786557228286,-0.0138510471033725,0.0116137685392545,0.00848413340578667,-0.00611504772514308,0.0146930623777832,0.00113357255663264,0.0261362579342053,-0.0213171543989,-0.0102687910061034,0.00890698251128763,0.00728245242561805,-0.000180187827285227,-0.00084489844146005,-0.00476985992821265,-0.00792036788724008,-0.00346535895931485,-0.000742592141208989,0.00109414928619957,-0.0033644787438947,0.00341833896538458,0.00011250692034705,-0.00269520179935368,0.00334063022033631,-0.00255925875703572,0.00339420432334852,-0.00148868344209496,0.000485106399275291,-2.89997745852301e-05,0.000188668634604986,-0.00037189296486736,-0.00223971577872486,0.000662820367101628
"Mesoplodon_grayi",-0.0966004472230365,-0.0418640356339549,0.0373760254054061,-0.00464695392621374,-0.00437679853043162,-0.0205652335552642,0.00920090944933777,0.0151232491458508,-0.00995867497686519,-0.00240822189904368,0.000623716479300734,-0.00910385622530151,-0.00664474244316744,-0.00745816624398331,-0.0152961668538517,-0.00200220643813351,-0.00696982293422772,-0.00793781304072072,-0.00297249139996635,0.00259472010700474,0.0149794465439255,-0.00203533314767055,0.00970956426886824,-0.0103899226131812,-0.00727125060588639,-0.0112771620375678,0.00022456808417655,0.0126237601256821,0.0145126273546916,0.0172848260561236,0.00190740454425233,0.0196027082753927,0.00595046739237629,-0.000542813476603759,-0.0123404890557665,0.0020383973846648,-0.000325248721351954,0.00577301255306392,0.0118013789498272,-0.00115455546538064,0.00182169270567778,0.0106086106745742,-0.00535400566008898,0.000247867185007671,0.00462830393740213,0.00296397895373834,-0.00525426111537638
"Mesoplodon_hectori",-0.0945710840861965,-0.0348973726612804,-0.0160696147328523,-0.000181541676568894,-0.0191083768404952,0.0393712013020698,0.0113072068896318,0.00993629430037757,0.0143363584325428,0.0179498571896271,0.000740141457465319,-0.0239724466544635,0.0107075707972024,-0.00513853166229253,0.0175901902729272,0.0200680392043473,-0.00754644346599449,-0.0274899336403943,-0.0175491115574179,-0.0120036263553536,-0.00723424888628784,0.00534586005535529,0.0132076500951678,0.0191482203514953,-0.00763927719780455,0.00208656476028206,-1.18800242019549e-05,-0.00365840230702658,0.00593041331145775,-0.0138867973315016,-0.0124472637300125,0.000479174361317573,-0.000872793832519816,0.015329261016268,-0.0103102893260112,0.00311644185341663,0.00822535866983219,0.00460656491840041,-0.00296814619637719,0.00115271041953566,-0.00572006016838346,-0.00315171659671259,0.0031679529198953,0.00263017120758505,0.00314032784228986,-0.00212135031771372,0.00177238415307915
"Mesoplodon_mirus",-0.0312689709710343,-0.0661305916469098,-0.0725003483328528,0.0264015112160603,-0.00264134110964291,0.0284822389856957,0.0338920986691776,-0.0421912057906542,-0.0226434571627986,0.0189142231499816,0.0355845920904381,0.00178510601524868,-0.0181286776802066,0.000316866942114909,0.00689461038765952,-0.0238881168790967,-0.0120056765821574,-0.00366704794643124,-0.0181153110228781,-0.00392862704643259,0.00417296011433448,-0.0107146568903844,-0.018924406158854,-0.00978202468734747,0.0123794218448941,-0.0197801462743598,-0.00529561135346497,-0.00308419337292849,0.0101857015613006,0.000310211950545682,0.00181096359805961,-0.0042616000661647,-0.00560705136353158,-0.00566642120866499,0.00211439824945218,-0.00510172781445496,-0.000975593221890288,-0.000590084439003842,-0.00324343749437894,0.00328692177127348,-0.00156259925416583,-0.001190300944599,0.0016185947282454,0.00055060847338966,-0.00183982233861541,0.00103588979163962,-0.0010378508743507
"Monodon_monoceros",-0.0164123925014677,0.0545759555131729,0.0202829619537727,0.0242505624196105,-0.0162776724920982,-0.013258615711574,0.0111130267785604,0.0412800615966892,0.0047972942786706,0.00841334308625041,-0.00625082968663144,-0.0112071818229155,0.012557764490361,0.0235623727458188,-0.00495684112129531,-0.00208373081442096,0.00772520962865972,-0.0254676288762072,-0.00531024831681055,0.0091692756166742,0.0114752539026512,-0.00466852340767591,-0.00351169182010443,0.0025416191305865,-0.00470468882469553,0.000646919637840211,-0.0173651987648396,-0.0060458395583649,0.0179120418993121,0.00899551273352807,-0.00311155657843077,0.00380039546110641,-0.012878376547975,-0.00175860538427332,0.0237602276021592,-0.0013256042672794,-0.00148141192068762,-0.0062415726807671,-0.00153981429743911,-0.00716453647739933,-0.00519972617889254,-0.00385841662231927,-0.00311004469275874,-0.00232705786747373,-0.00332077048716589,-0.00186080120111362,0.00181101430199977
"Neophocaena_phocaenoides",0.0365889544406682,0.0330815684546871,-0.0124264051315663,-0.0019566870207695,0.0118521379558374,-0.0354382733770427,0.010293277106454,-0.00269634069708324,-0.0073084279628328,0.00678933210605498,-0.000663553687364439,-0.00845299766651494,0.0097951257912465,0.012664045244024,-0.0112838597087601,0.0154762965912769,0.0115436780515873,0.000215757453133096,0.00231228598172859,0.0156400671777133,-0.0179871104395995,-0.0127073558572892,-0.0071086930439398,-0.0145043686405017,0.0159789786518135,0.00298451091609537,-0.00377089720557979,-0.0332896086541155,0.00218362209984237,-0.00426364847045492,-0.00547346665937427,0.0104302537549077,0.00182169931456132,0.000901428846373102,-0.0111642869232354,0.00211917630306347,0.00642259483730811,0.0102066507304429,0.00256307776367602,0.00570971255740303,-0.00228854403648887,0.00516596144100084,0.00171452403677021,-0.004376332210163,-0.000509256015795966,-0.00544503185823094,-0.00317430351615491
"Orcaella_brevirostris",0.016972422781153,0.0412530785666667,0.0193613349975215,-0.0115575894096089,0.00734286380795598,-0.0118365681465442,0.00261546628370115,0.00941568680028336,0.00101917074764956,-0.0268829219556011,0.00877149127018931,-0.0107127456818527,-0.0019032629181829,-0.00248177938480317,0.0175778106688862,-0.0194479645500792,-0.000677674556995369,-0.0224256378790742,0.00902198865902035,-0.0189256299604326,-7.78165571839181e-05,0.00682610413478542,0.00768337879964757,-0.0359644522083816,-0.0128428797430418,0.00176473966632116,-0.00524762470644142,-0.00399313548048384,-0.00119576039228365,0.00620969530443061,-0.00604561384714784,-0.0243081089074852,-0.00819105492124849,0.00441264286659748,-0.0126185931866187,-0.00210143102417163,0.000272636968564817,0.000298082092131872,0.00152090132622347,0.000634001389160384,0.00160493483867004,-0.00261329258692778,0.00177739676783416,-0.00200202464111724,-0.00159504257358633,0.00146655681996826,-0.00127472113638844
"Orcinus_orca",-0.00496580697909705,0.0130278194584767,0.0177456676207375,0.00137173856005066,-0.0164774754541216,-0.00792971160382391,0.0132648786591763,0.0143886724321523,-0.0133470808917387,0.0178709737021304,0.00540200405463691,-0.00411944240004277,-0.000561455817366442,0.00322562656774567,0.000428054570382651,-0.00628580120185122,0.0113670410902422,-0.00621125568977914,0.0127131795674276,-0.00326924445667434,0.0139030026779249,-0.0128641001910951,-0.00630452666033909,0.0103032829988334,0.00198884095557769,0.00813382346654677,-0.00423283371049933,0.00174624202501452,-0.0112050670605985,-0.00637894265777722,0.0148788968919997,0.00864593579850814,-0.0150398514594226,0.0103703972787667,-0.00798110438890322,-0.0150223238545926,0.00328344224576804,0.0033982089028567,-0.00623789930178777,0.00178320739807241,0.0166340132882111,0.00431978232483191,0.00643494547325181,-0.00207187974713032,-0.000670355744563468,0.0092787372404511,0.00579583915805616
"Peponocephala_electra",0.0338498369238623,0.030700274205669,-0.0374068979690385,0.0230303247034428,-0.0279225476189932,-0.00345952766940811,0.0262856458126083,-0.0120863564140457,-0.0136338217180191,0.0125599104192689,0.0247332207579233,0.0018367587140588,-0.0125732366896642,0.0138482544660369,-0.00741212120904008,0.00333253706592578,0.0106605686814267,0.0171377324902084,0.0249375374721548,-0.0163620763062971,0.0194701189011786,0.0264872918695842,-0.00777428507109486,0.00389863689187391,-0.0171297498777259,-0.00118558732461829,0.00206045901769477,-0.00799009311254006,-0.00205777404852151,-0.0135658267719352,-0.00671280442876798,0.00781810986883903,-0.0038956626776119,0.00399007108799762,-0.00209637218264651,0.00896802328231412,-0.00982223917725291,-0.00155771346532498,0.00946868118682659,-0.00842779838390007,-0.000224585665826753,-0.000718365685606861,-0.00101296498750376,0.00178440854474889,0.00293525842745758,-0.0025521298284224,-0.00337360704607099
"Phocoena_dioptrica",0.0263090513644226,-0.0355706051373154,0.0388519237687193,-0.0216148033479538,-0.00731635185236606,-0.0245863556413644,0.00710011696491202,-0.00218668003247255,-0.0184014806600345,-0.00158098158781536,0.00235695481613294,0.000100831274962322,0.0138661793303479,0.00487182364560003,0.0141392669813264,0.0104883443614021,0.00883303957242521,0.000690627250629817,-0.00882795235218912,0.00735595379914686,3.68926117977342e-05,0.00404847202410045,0.00359309359496843,0.00100201103243103,0.0116464625610966,-0.0238352437052697,0.0116526490473728,0.00632945146115702,-0.0190444803861144,0.00347468690627808,-0.0074095277446656,-0.00191835063021527,-0.0107329518523476,-0.00138646680471639,0.00482039552963728,0.00707390871623081,-0.00367225244032316,0.00877462114512649,0.00197945488397703,-0.0092723799627061,-0.00789770063876009,-0.00354022330681718,0.00654818988622077,-0.012764117253425,0.00641459284275569,0.00493257990228956,0.00435588339533468
"Phocoena_phocoena",0.046612347631649,-0.029970951356415,0.0393720444261702,-0.0161927996197087,0.00450846660032588,-0.0109533976956254,0.0140357864203564,0.0066165948000952,-0.0133934302256218,0.00945981841100244,-0.0104782584213225,0.000418136184278027,-0.00733556801377013,0.00634181396525897,-0.000396016392580071,-0.00732264187472892,0.0104959138284392,0.00921327271124623,-0.00264918919825334,0.0194067860168705,0.00307234370135695,-0.0138914746716832,0.00577612384295358,0.0103036680884708,0.00252280374219201,-0.00883861753418253,0.000865925180780186,0.00415467664817748,-0.0035671715258553,-0.00593363460883222,-0.00142983860076309,-0.00886313164742531,-0.00258395351886047,0.0094050598633798,-0.0158823135145472,-0.00198492223201706,-0.00155703444669458,-0.0114393364528257,0.0004447657746294,-0.0102411985115198,-0.00929675563835408,0.00124635522030916,-0.0050746248538978,0.00911803244574311,-0.0161176473463197,-0.00174918200510467,-0.00463202144094198
"Phocoena_spinipinnis",0.0965095163091556,-0.0841635491184139,-0.0590019038938542,0.0950455461778372,0.00305728214129296,-0.0508746963036812,-0.0586744316076328,0.0534848450169193,-0.0198173103388878,-0.000798194910954043,0.0109710069633366,-0.0101681914542673,0.0187318044187636,-0.0208702170144242,0.011585969815251,-0.0022823677294757,-0.00652459609318342,0.00890267501043081,-0.00134812045653555,-0.00254311599856436,-0.00116026198963027,0.00150898773825778,0.00378688838036107,0.00225129305825853,-0.00203604744958594,0.00325811440315055,-0.0031866990213261,0.00194573431068921,0.0011149761704676,0.000237086505719624,-8.40013881320978e-05,-0.00045814888269569,0.000281073466938542,-0.000285482873436005,-0.00164496848559084,-0.000168880402759052,0.00174233658457972,0.000238890042038457,-0.0010105673205789,-0.000148516540723109,-0.000768583251819893,0.000723565944314813,-0.000454339872991982,0.000803453448002834,0.00029931671949061,0.000340360595436684,0.000159328965450549
"Phocoenoides_dalli",0.0656081474697326,-0.041479647263736,-0.0071242230424618,0.00317958803662766,0.0257800313743475,-0.00237486928892917,0.070038149500859,0.0272865197151031,0.0546400135500084,0.0324379771924149,-0.0302355357955423,0.0418893892923492,0.0288587843981225,-0.00949084841804243,-0.0181426361235609,-0.0176696108366562,-0.00945819858386746,0.00605108796529187,-0.00427684681314873,-0.0173874551382124,-0.000670647038050579,0.00445960587974638,0.0066990506683394,-0.00904324622035286,0.00696511515542388,0.00420517685829831,0.00165398102247728,0.00281343604537846,0.000426373085196855,-0.00114992182889917,-0.00147397588920525,0.00247525586379686,-0.000248871458832596,-0.000709820877386802,-0.000630699465597155,0.00184716698721899,-0.00156779535589921,-0.000191424073806506,0.000934751267040179,0.00030464019615637,0.000399067097623169,-0.000400574346962014,0.00230080539841502,-0.000816007015981867,-0.000312039864210898,-0.000337058016082691,0.00189345762677033
"Physeter_macrocephalus",-0.0747729984692099,-0.0399443300131002,0.00623039704038869,0.000977848670466285,-0.0304766580413495,0.0676032252959763,-0.0580164633675562,0.0227492528107105,0.004293335390053,0.001821727566109,0.0162103854183553,0.0286001346298514,0.0243215878044885,0.0267099609164167,-0.0206162092383443,0.00556069883893181,0.0151703679185249,-0.00174683871977404,0.0202631220817356,-0.0144768768345063,0.00297931230395122,-0.00653329704775968,-0.000882905917111526,-0.00998058468523325,0.017852637564852,-0.00172612027765251,-0.00541220528831128,-0.000583753151040466,-0.0105134343034611,0.00623907884381102,-0.0039344315025508,0.000393233963995612,0.00530011148668252,0.000619757425220621,-0.00390933391211157,-0.000638660825669761,-0.00622643803997042,-0.00121202042528527,-0.0046061953926877,0.000529543721472282,-0.00356312068314175,-0.00314876161150464,-0.00296186807036053,0.00198903140353516,-8.4133129744406e-05,2.24654729108805e-05,-0.00174115980155381
"Platanista_gangetica",-0.0720565174252373,0.0483748150005308,-0.0236382546271487,0.004416336352412,0.0148603759519479,-0.0152939296503542,-0.0175049879562933,-0.00732588732148112,0.0228882161638189,-0.0547397091854478,-0.00123386734978126,0.0340270820494672,-0.00196202975411578,-0.0121945272259528,-0.00156293689732285,-0.0170074054395583,-0.0181433329561456,0.00716472571008378,-0.00820525903077548,0.0119490516782704,0.0223583845090418,-0.00122374353320716,0.00901691536443291,0.00738221886988172,0.00555312075460351,-0.00338611456307999,-0.0098260101591526,-0.00519020926423578,-0.00315902316827314,-0.0168006766304737,-0.0111488763059839,0.00605394260176703,-0.00565990645724559,-0.00185824924947512,-0.00177669274326094,0.00625506719869272,0.00187364389753256,0.00772439828142731,-0.00742519215411233,-0.000903214224604359,0.00178937019528013,-0.00182371619075539,-0.00549478651120456,-0.00203885822346133,-0.00362021321810297,0.00445919830289633,-0.00133552582275575
"Pontoporia_blainvillei",0.00450309046335564,0.040612482249657,-0.0168215654868467,0.0084358966710607,-0.0199391710927662,0.00665397477366996,-0.014545188590869,0.00737971672462433,0.00192805251120885,-0.0294070157621166,-0.00969660649473145,0.0357600126552489,-0.00296505176593568,-0.000825818054131724,0.0120851832061341,-0.00384676384029919,0.000816654167683566,-0.0146897368350311,-0.0233437991735882,0.000350473543121433,-0.024964891788534,-0.00641725123723305,-0.0167758864804895,-0.0102808614106012,-0.0150511657496779,-0.00178668951214587,0.00905253825965234,0.0029299405063137,-0.00883129576709933,-0.00626466511287017,0.0075866853494866,0.0164302770809414,-0.00447391998894352,0.0063330823843351,-0.000755190590986818,-0.00445052515074924,-0.00869315514265361,-0.0127080016345296,0.0030214533460966,-0.00191517717062307,-0.0059475129431542,0.00684082203600535,0.00387411880372162,0.00393093657204648,0.00541333503084163,-0.00185178129186085,0.000450454657073828
"Pseudorca_crassidens",-0.0291773838126182,0.0223443195742839,-0.0313305727386758,-0.0328642661513146,0.0200855222805843,2.78552587387042e-07,-0.00212360941378249,-0.00613065016614276,0.00555792715191856,-0.00363239225539003,0.0339209002327154,0.0108465151718544,0.0174532161175239,-0.0279211536201933,-0.0050704466066066,0.00408225869712562,-0.00609572166603927,0.00443578726650218,0.0218953604339106,0.0194580571212876,-0.00233905775107732,0.00392522558767208,-0.014946301339091,-0.00461353170386474,-0.0016368534682849,0.00476310184266622,0.00435293454805101,0.00764808179519812,0.00533270994725645,0.0137170767732859,-0.00199804688885901,0.00631715961576191,0.00309845950858345,0.0115827923676794,0.00301114299638326,0.00486708522867459,0.0171574524952734,-0.00461743110168497,0.00367270053488129,-0.00517650545710556,-0.00314367834744817,-0.00804714459079144,0.0118491318866624,0.00323168776160716,-0.00569174625455877,0.00210680421192069,0.00345005001220692
"Sotalia_fluviatilis",0.0266107941433031,0.0286799428029954,0.00684138572342093,-0.00333034019076748,-0.01444369048964,0.0171889147604376,-0.0187729206938228,-0.00543573609252185,-0.0094325751201952,5.7109351391602e-05,-0.013091992837605,-0.0239803307055383,0.0147846431052714,0.0189080341217705,-0.014021915501833,-0.0300672796454798,-0.0296535833653353,-0.0116544367552345,0.0171733522720161,0.0130859961277111,-0.0294111197587098,0.0196431050716394,-0.000969058581463142,0.00984092196904196,0.00984078515356471,-0.00717627848640111,-0.00356533478433946,0.0100999988304711,0.0100298351283577,-0.00852425003594232,0.00634218173668214,0.00280159021761142,-0.002382260650167,-0.0089474320305447,-0.0101848640068276,0.00820542681438218,-0.00599272201324529,-0.00217322989794191,0.00124129564467321,8.02970426723262e-05,0.00503344384810865,-0.00155261754939593,0.00201784105558902,-0.00291883365546418,-0.00170092600617001,0.00012294367983624,0.00355684171610866
"Sotalia_guianensis",0.00990101888253284,0.0271976160666525,-0.00228361655679303,-0.0232014944305871,0.00540860106389718,0.0205257369016346,-0.00443998263024188,0.00213547944543594,0.00458594173589553,0.00332799002006107,0.00747875931756579,-0.000396433254413786,0.00523922155829669,-0.00125567039465304,0.0108123438148199,-0.00815737414010116,-0.00706347121795486,0.00471559356310258,0.000978741860616482,-0.0109636575174913,0.000365442508043353,-0.00744271024487409,-0.00700296441552758,0.0203362068909231,-0.00301962194336465,0.014615006285102,-0.0102983700473267,0.00398198335618434,-0.0046413308767239,0.0073986029362525,-0.0082251436222344,-0.00684448617559361,-0.00058243976526119,-0.0189376516363882,-0.00103343601099157,-0.00169909571263421,0.0043138364715222,0.00259827965228991,-0.000225977713225058,-0.00820752083276137,-0.00519673837961938,0.0174437115631307,0.0119877303883347,-0.00295942866982795,0.00117228693649034,-0.0015094145215013,-0.0103848845173111
"Sousa_chinensis",0.0325947907175684,0.010331586911472,-0.0611883270261426,-0.00820553456317766,0.00762312003572718,0.0254792212024904,0.0123085593145353,0.00882557193986955,-0.00525943809145023,0.0112564485262454,0.0329553925859867,0.0179765356662243,-0.0262562521094298,-0.0149933049774978,-0.013079853699452,0.0119917068529973,0.0152669077528989,-0.0243905860507219,0.00165663018070503,0.0185735357157617,-0.0155798254092153,0.00659828226971026,0.0349793559429263,0.00220012241729356,-0.00182615958482959,0.00374044828326809,0.00938232394724426,-0.000727488200384094,-0.00751066273111497,0.00765069489075955,-0.000214469423090655,-0.000543648129863326,-0.00692350086754172,-0.00950453864714762,0.00435311623261117,0.0027651731678165,-0.002821444559998,-0.000825200386890839,-0.00342299262177483,-0.000498491461513928,0.00713379834252603,0.00547505962748195,-0.00553533540076122,-0.00055747070696214,-0.00346894950408147,-0.000150412027457946,0.000269519820566612
"Stenella_attenuata",0.0419359515449088,0.00554228968596832,0.00605483065125795,-0.0256129008161003,0.00847092919210602,0.0153740529228227,-0.0217651663587715,-0.0237180324355765,-0.00341965438444739,-0.00985755628266361,-0.00112346932233755,-0.0393265142192548,0.0138500207312217,-0.0353928205421382,-0.0599777752327386,-0.0145690972797305,0.0167363840153343,0.00403817542842121,-0.0290477658806816,-0.0115387100200501,0.00135457283012756,0.00155696076249049,-0.00604346249100486,0.00452754730302904,-0.00599893735053591,0.00155227682337961,-0.00269137567428573,-0.00728173991599276,-0.00553093800128512,0.00438819288852306,0.00148260336007304,-0.00245777032327866,-0.0026500548520406,0.00558212226516102,0.00203093827813831,0.00189794099738334,-0.00554736777868715,0.000818045719867188,-0.00325252290831772,-0.00287603429848632,0.000201428595566928,-0.00144927994083216,-0.000667329042016365,0.00155957713160149,0.00216041814973073,0.000540757834704351,0.00051657403912095
"Stenella_coeruleoalba",0.0327208274662033,0.0280617339851375,-0.0183800130543904,0.00149491822207049,-0.0131802523055661,0.0145800080576045,0.00563940404059311,-0.0143578907151579,-0.00957154539479019,0.00787972936123012,-0.0145215949688857,-0.00461874444549535,0.00148397591293595,-0.00298903534488875,0.00590383353022444,0.00400244477578312,-0.00974929756203768,-0.00895618892854675,-0.00780244043483152,0.00764771338290943,0.0139249599689075,0.0117158321252434,0.00386721645530575,-0.00474947812284397,0.0101807812400346,0.0076816775989018,-0.00633469799829846,-0.00874961905827707,-0.0101327104173008,-0.000461067799988928,0.00678742909411591,0.000407146806931051,0.016380189804978,-0.0107311854263292,-0.00711921463295898,-0.0138729383655097,0.0138601830735016,-0.0110561033103402,0.00482408861867189,-0.0126749414016659,-0.00418689423074541,-0.00502164664331073,-0.00889056355140593,-0.000897899109397111,0.00885485267892399,0.00564713797576756,0.00398771613446251
"Stenella_longirostris",0.0322694432525005,-0.00598504229527949,0.0104967532861269,-0.018050057047327,0.019387439778768,-0.00456586943923908,-0.00688794699943296,-0.00308572098878733,0.00139063636360194,-0.00179479603515056,-0.00225086367157527,0.00159516061633593,0.00390841180405501,0.00706498821452229,0.0049204511160321,-0.000741153302867344,0.0119543917981726,-0.000110040952505662,0.00183318852508296,0.0140827690330365,0.00291911301437389,-0.00447098922882028,0.0104222846444381,0.00378636829015207,0.00535512043722738,0.0020393830046149,-0.000423255301928687,-0.00624860855103257,0.0109352869828626,-0.00580084947539932,-0.0076341447364622,-0.0061283700972447,2.17246946140712e-05,-0.00577641338140212,0.0054249673394108,-0.00140536752595477,-0.0101416113532357,-0.000611854125152747,0.0102022830843231,0.00942769614721245,-0.00056001568572664,-0.00270699731433203,0.00910879398821508,0.0181479450590183,0.00990876721700494,0.0135241908270513,-0.00104398492698147
"Steno_bredanensis",0.0108337949392804,-0.00398197594125812,-0.0250591452625925,-0.0207080308753097,0.020232312553349,0.00393201660383833,0.00650813690321443,-0.00358934906431982,0.00862260390093687,0.0103168466816552,0.00379732452818588,0.00995700846831098,0.0163451416602019,0.00314243374709062,-0.00112930275722615,0.00988933629264183,0.00160161712143435,0.0100559401261977,0.00694931446150715,0.0234356837382694,-0.0102400306363701,-0.00442292033534808,-0.0148432686588535,0.00221623506180248,-0.00930165923204432,-0.00250782144401194,-0.0127349240089805,0.0130942283075001,0.00448841956914868,-0.00443375130012677,-0.00408229091549609,-0.0176514079047221,0.000535541090183458,0.0159973769962532,0.00256760758545348,-0.00119306291483378,-0.000527540472174053,-0.00144127641653925,-0.00180806447649832,0.00217154002816735,0.00535416969021139,0.00624374563414147,-0.014051315436307,-0.00693959751122471,0.0128869154526533,0.00118836217695704,-0.00414751255777635
"Tasmacetus_shepherdi",-0.113055269705425,-0.0348824589351068,0.0182923482614436,-0.0169362131796708,0.0237729956326558,-0.0202091789257762,-0.0114884743195162,-0.00803159535353792,-0.0148391329922517,0.0121281129761353,-0.00459177707440894,0.00552175153907254,0.00331538729903754,-0.00342744748212472,0.00303576689272,0.000994171948441244,0.00115051499612125,0.0227903386359313,0.00299889542786103,-0.00937904265548843,-0.0237661914455471,-0.0174274545361777,0.0090601028771351,-0.00621281316116357,-0.0138157538356167,0.00384256723584471,0.00461197172698661,-0.00640251245908099,0.00907462978970367,-0.00849073293561537,-0.00162932296684253,0.00088069296497962,-0.00371593522120847,-0.0120139831634446,0.00225986592927869,-0.00530533814085144,-0.000829794360011882,-0.00147979794951166,-0.00213613484720337,-0.0170531893287149,0.011473299837986,-0.0108423398544377,-0.000428163403601489,8.72607649106256e-05,0.00281996700569377,-0.00266911391885135,-0.000626269874022419
"Tursiops_aduncus",0.0424887120413146,0.0440792849628077,-0.0103256975276773,-0.0210414639145776,0.00892087715250631,0.0398737577876503,-0.0225027321656681,-0.00354156882375089,-0.00791653109667592,0.0156327019924968,-0.0188719418738921,-0.0168005719905083,0.00798122987904344,0.0144663575994055,0.0192481567152892,-0.0217680433877239,-0.0159501349641938,0.03038755198922,0.00388879786163188,-0.00368435862144657,0.00246041107986719,0.00317347939742988,0.0146270995053312,-0.00494674290114978,-0.0062648534924421,-0.0105404304909073,0.0179637999935053,-0.00802915882686541,-0.000343789730607908,0.0118534030628058,-0.00821888704458092,0.00980812644742019,-0.00810591493443584,0.00827313472300964,0.00881776100934226,-0.00733059561678611,0.00949587742219627,0.00180334908487424,-0.00680538911466746,0.004771753234214,-0.00126712994172812,0.00618869777506064,-0.0057687769847438,0.00422470175829475,0.000889937054298957,-0.000407531352080714,0.000736924937368731
"Tursiops_truncatus",-0.0082959999204465,0.0169662262620587,-0.0111542250981786,-0.0115171089405273,-0.00250638281502005,0.0136689047953423,-0.0227866002336942,-0.00519838872609638,-0.00482815711278709,0.00356069033860617,-0.00429964845640593,0.0189340214552123,-0.00364871469963603,-0.000437465300960762,-0.0030347487644396,0.00968414047156593,0.0104632346993374,0.0150412234521974,-0.00553136545791356,-0.00934505293337223,0.00109977217538144,-0.00704845956775048,-0.00349744352880661,0.0063292127575149,-0.0122963585578707,0.000883274570087788,-0.00195849963873863,0.00137484526684131,0.0112873647953174,-0.00113353634454862,-0.00362180043832799,-0.00808333507699252,-0.00153679209391807,-0.00862007015528571,-0.00544526777954353,-0.00271104600448082,0.000775417708143805,0.00388706915940723,0.0165433202529159,0.00703742637185186,-0.00538719135843432,0.00556908704958965,-0.00420550436658813,-0.00597169228820994,-0.0076207496965184,0.000768147667006249,0.0190258593822779
"Ziphius_cavirostris",-0.0526112284324449,-0.0626549411954051,-0.0517463514839792,0.0506670293692267,0.0508607946204543,-0.00476131954751492,0.00166562084082904,-0.0405296626894797,0.0238321762395657,-0.0276567124745326,-0.0465998193165052,-0.0125686579484922,-0.0126719230756254,0.0260466372938701,-0.00174465415903348,-0.0102583701359713,0.0348218127470971,-0.0104539748942848,0.012444822951492,0.00426889338869495,-0.00176129829524407,0.00914105235233236,-0.00619756638904464,0.00619048592031368,-0.00111687888363872,0.00838710780471477,0.00999252378069002,0.00537507852565768,-0.000702176634569114,0.00956319675644537,-0.00237007700398973,5.80636609417185e-05,-0.00214938077303434,0.000797493823856714,-0.00132271224804333,-0.00400189901167293,0.00417316902713612,0.00251868464331081,-0.000968127566523438,-0.00240321046316667,-0.00169855715783172,9.45090095625194e-05,0.00111474557313506,-0.001672822729003,-0.000635289892152253,0.00030997025457377,4.70816157035662e-05
