"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47"
"Kogia_breviceps",0.0676321044703085,0.0637691846476079,0.0414165014257857,-0.0150347546372788,-0.0784935979467846,0.0365319831315139,0.0139815743720718,0.04258001371567,0.0420365527110012,0.0231274487394275,-0.034285771610871,-0.00554173408273097,0.0364232636134069,-0.0162704403727887,-0.0448516959831079,0.0155850087536657,0.0308861940450336,0.0125292813678807,-0.0152132895480395,0.0161303828580776,-0.00240474920423528,-0.011603546282745,0.00371692446312001,-0.0138762543635194,-0.0206249985598304,0.0108302011590587,-0.000116883677140003,-0.00724510998907342,-0.00207591918552245,0.00274746553540793,-0.00123215060504616,-0.0156956085286374,-0.0151498027747557,-0.00481444954309197,0.00648403091138192,-0.0110752055907076,-0.000414486154600609,-0.00243293620807541,0.000770107094371371,0.00408321627381102,0.00225450262347647,0.00397598353223951,0.00021885618758583,0.00231588502751871,0.00245831121397224,-0.00174715482891131,0.00129065864286104
"Kogia_sima",0.0566931878979365,0.0114491909517394,0.0648405862089532,-0.0712074389599511,-0.00944115723702746,0.0379787003715153,0.0296324893764779,-0.036846809652967,0.0107012152155336,0.0339171738902235,-0.0133154227706856,0.0247502167866066,0.0459983053207603,0.00415129276197472,-0.00944779066873298,0.0217100403585092,0.0167188965295445,-0.00501259822641356,0.0243952496355986,0.000983642601357369,0.000793188953686834,0.0104139937823227,-0.0177594907262403,0.00934921633021739,0.0238071451548482,0.00674308857827871,0.00437247407487397,0.0220549594756,-0.000248589616934847,-0.00079580119759618,-0.0145780030631066,0.024456532081882,0.0115757572829835,-0.00628524528575867,0.00017163816566527,0.00606019118561915,-0.00294340063007263,0.00861677694901466,0.000230018745376345,0.00577754870546503,0.00364069451835779,-0.00349244011614967,0.00187030091483427,-0.001167919955596,-0.000622668739962188,0.000622670553401081,-0.00197243573593079
"Lagenodelphis_hosei",0.0448363581581827,0.0172156799694171,-0.0180881404983507,0.0209093856565435,-0.0169378795008065,-0.0199368682298765,-0.00572809394142919,-0.0360033754529882,0.00250606633751237,-0.00643008352237108,-0.00307345877565452,-0.00663902401149943,-0.0053927635619755,-0.00668331635304588,0.000821357078967921,-0.0116852644196407,-0.000253652355776688,0.0269220216423338,0.00330462330424696,-0.00748896217828913,-0.0237008492793738,-0.00353084522477097,-0.0109943346505847,-0.00688775571665867,-0.00622716350605791,-0.0185019711509305,0.00673097103976603,0.00441380398517622,-0.00525798164889528,-0.00482432762215374,0.0105077918493114,0.017157384011959,-0.0144723968564816,0.0106515057045595,0.00369578279472281,0.00115437601790753,0.0178971668410799,-0.00448351945860137,0.0125549578726522,0.0108311262974184,0.0115940138125235,0.00886785714369077,-0.000210032925147063,0.00431288734787684,0.00256883137496665,0.0152584142372489,-0.00964798641116231
"Lagenorhynchus_acutus",0.0456200855501682,-0.0488217803671311,-0.00327693308986549,-0.0221908686979667,0.0222740503297699,0.0303663350194795,0.0176874912359246,0.0117352501322419,-0.013003890176834,-0.000724131592249887,-0.0158823961566434,-0.00453801144431609,-0.0124940514057764,0.0136329527809858,0.00232566996437744,0.00595899797871548,-0.0436282256781534,-0.0179143874370735,0.0125440582162337,0.0167769503798392,0.00989213366689966,-0.00353362682572824,-0.0136741358745253,0.000164145806213323,-0.0125127361833211,0.0125509640177193,0.00424688493728554,0.00743627243918598,-0.0144485006019434,-0.000347469063826625,-0.00694208647109507,0.00462031102811985,-0.0052837690591415,-0.02005696780185,-0.0129465876748936,-0.0160023252271224,0.00628565473183495,-0.0158369302178215,0.0166355636313565,-0.00756978010217028,-0.0109420370574231,0.00850617373206531,-0.00757368983778412,0.000744913157635765,-0.00218383649206412,0.00153156110087863,-0.00266166103182524
"Lagenorhynchus_albirostris",0.0189081706570689,-0.0199104752097529,0.0634264541195842,-0.0632266423298929,0.020474068791676,-0.00745902560075164,-0.181997675729791,0.0320190775589533,0.00875732044423956,0.0194160933470608,0.0293806900193116,-0.0206857352824435,0.00209471787986051,-0.0116206674920593,0.0143469595287787,0.00357350403353393,0.00878877371634426,-0.0016707618358288,0.0144433475029416,-0.002513328011611,-0.00275850016421619,-0.00281554562596685,-0.00852410068164003,-0.000644234994294953,0.000426414724625317,0.00438668006240626,-0.00432240191799524,0.000756781526931973,-0.000161550048354909,-0.00719306879167778,0.00157125435106234,-0.000987636630713864,-0.000275948327015833,-0.00308702188527133,0.00100747835359011,-0.000722413143234138,-0.000272614239809925,-0.00285848280355887,0.000521045018369971,8.59090125096713e-05,0.00116007903384389,0.000519404168533288,-0.000279977213630031,-0.00029579068755962,5.46640142808493e-05,-4.97951215350624e-05,3.32928795758777e-05
"Lagenorhynchus_australis",0.0179670553647415,-0.0135401733108692,0.0127882372527873,-0.0148362455244138,-0.0476904703777288,0.00870349696221824,-0.00191316657139571,-0.00566300051325099,-0.0257188014543015,0.00602065045384242,0.00407715384846504,0.014492930044024,0.003793010832895,0.0169379509438702,-0.00569254749975816,-0.00423833280790445,0.00833546088503191,-0.0028009381768634,-0.0120708749547706,-0.0157410506751794,0.00570759947809422,0.0199049831226011,0.0183000359713084,0.00262265389178551,-0.0108044712110963,0.00100557786177593,0.015658781750461,0.000561369039706664,-0.00121445120525886,-0.0118409718412429,-6.70688242627009e-05,-0.00854494222042232,0.0153400922710636,0.00659149610355984,0.0204165310433706,0.0198499063326778,-0.00532523460737213,-0.0214898081131435,0.0205959737178195,2.34184902019442e-05,-0.00376299967308206,-0.00111728248589453,0.00405403837065122,-0.00206480562972954,-0.0111971379068531,-0.00044695552879378,0.00172085720072324
"Lagenorhynchus_cruciger",0.0181556299215899,0.0155781181846202,0.0197852872778409,0.00557690713229181,-0.0388887695297763,0.00566646006160621,-0.0011330057581106,-0.028292559525471,-0.034731172880202,0.0147024994794474,0.00374368970035782,0.00262431925705731,-0.00124542788152166,-0.00122812019339221,0.0156983019109091,-0.00450316303742814,-0.0107443716779001,0.0196354500809539,-0.0212426066048059,0.0112062003395356,-0.000199509197210983,-0.0169194316690501,0.000162641028232792,0.00884292578921979,0.00127654866617606,0.00288923390726131,-0.0073853552531966,0.00460959613450687,-0.00364557084352604,-0.000751872146451638,0.0205966344988797,-5.94456508362933e-05,-0.00116356963768919,-0.00577418055490473,-0.00304774760345405,0.00346559145860508,-0.0114153093848229,0.000369143231202799,-0.00239838490741133,0.000920868723554338,0.00280193896793902,0.0054044257203068,0.000423387006791196,-0.0170930557597985,0.00161875575741347,-0.0169221012959352,-0.0180405433361526
"Lagenorhynchus_obliquidens",0.0478414642351956,-0.0355113505588298,-0.0162718238854608,-0.104747101000206,0.0561690860805941,-0.00161965222060601,-0.0259108300274651,-0.0191127933199596,-0.00285791256068343,-0.0713929490926239,-0.00808446635262744,-0.0266937875526908,0.0221185179988355,0.0405008919214846,-0.0286658758709162,-0.00896811968321665,-0.0078415608997646,0.0117375184037444,-0.0424584140520486,0.0267767705577754,0.00930237274735069,-6.2915341478449e-05,0.019651917494513,0.0101559511755082,0.000460085796701301,-0.00340460820377374,0.00104259369468112,0.00293036819850053,0.00103005247789938,0.0152744590441711,-0.00401446673336176,0.00570196942854723,-0.000997352380676053,0.00345837007135978,0.00232753219084112,0.00180714186647968,0.00433961275773773,0.00791844938227538,-0.00308824614630801,0.00158009791405888,-0.00277864796707837,-0.00237050051517121,0.00198862574081062,0.00133889134181843,-0.00227470569255798,0.00228536788992356,-0.000678913033318454
"Lagenorhynchus_obscurus",0.00284456690464128,-0.0415178128018716,0.0100629691090068,-0.00809111830018098,-0.00420535868503893,-0.0325739496580178,0.0232694701383564,-0.00898182875417603,-0.0233291462413702,-0.0202097481213316,0.00980691787145185,0.00147189539613865,0.0291156079965333,-0.0138844421669398,0.0163510690722703,-0.00176713282568178,-0.00971749397790397,-0.0193337857861786,0.0019734257264601,-0.0141264585407494,-0.00232800514452706,-0.0149038563296546,0.010633714246596,8.23995052063428e-05,-0.0123583718947985,0.0197709151540167,-0.00935291158619838,0.00614408056914622,0.00297542952941461,-0.0126826060006578,0.0100542776033562,-0.0067813907623066,0.00459993145979161,-0.0163232342397171,0.00713038296904032,0.00531793685365324,-0.00671367237369801,-0.00149671102322295,-0.018848612213292,0.0179825480985177,-0.0101028576293215,0.00761348107489377,0.00537266391409388,0.0110659237437308,0.00354944264079627,0.0114058273324311,-0.00347976573624044
"Lipotes_vexillifer",0.00597397254363942,-0.0290535548554068,-0.00513586765648178,-0.0323830348525589,0.032139728669599,0.0348215006631617,0.0249889132076908,0.0392772760505155,-0.00914288489552773,0.0478961544032487,-0.00337370859135547,-0.00233828779525174,-0.0105032581148942,-0.0168018233463659,0.0177890938187935,0.00553358636285693,0.0138439297453347,-0.000734992132698264,-0.0120727789925232,-0.00802808089205316,0.00332744181249219,0.0029334735557459,0.0214510142251438,0.039222155870916,0.0143851451066534,-0.0368681577520466,-0.0161656183883141,-0.00405412494873817,-0.00363351922355308,-0.00198426806583623,-0.00619386594271303,-0.00175199313783403,-0.00969981687942425,0.00216857334811281,-0.0089392355653281,-0.00809119536288944,0.00103002811146158,-0.00749289587744693,-0.00151502963204911,0.0116868272587588,-0.00372079660087677,0.00577858438860844,0.00532480101038877,0.00605996814461877,-0.00491259807198262,-0.00180289510016252,0.000633143985941103
"Mesoplodon_bidens",-0.112508759520583,-0.0351394223694291,0.0244317462888721,-0.00778823030617578,-0.0760583463197222,-0.0444192321763966,0.0392999127699146,0.0440010865371091,0.018200512035084,9.92012632477705e-05,0.0180387727329516,-0.0917541226486681,0.0261175742303695,0.0260351481121539,0.0172884622673013,-0.00474101604864939,-0.00822647705329018,0.0150209503144628,-0.000529841585589952,-0.0196174843505072,0.00895195733599624,0.0260647742139647,-0.00634187507899468,-0.0159608679464089,0.0199418870218114,-0.00390003266176681,0.000256104998729476,0.00204237172338382,-0.00238206094380587,0.00317154291359745,-0.00129140289362063,0.0011931696878749,-0.00166890250229798,-0.00594087896273845,-0.000826271061771787,-0.00323865847803498,-0.00431584580664555,0.00088232403799747,0.00262923521455964,-0.000669503766327171,-2.24711676336685e-05,0.000286799954411902,-0.00023685858282905,-1.92447892401042e-05,0.00116003704927876,-0.000820205903793555,-0.00185249952636956
"Mesoplodon_grayi",-0.132035906534967,-0.0218279963628531,0.0612516429431177,-0.0350673822293698,-0.0293251901299612,0.00191559421427071,0.0155084181047897,-0.00395307303478803,-0.0216479714945495,0.00200853579545352,-0.00739187967091668,-0.00771178224934106,-0.0306367385094177,-0.0191787817717114,-0.00113310484272842,6.30017348900725e-05,0.00413007420014211,0.0138527742656611,0.00166142228088641,-0.00145653869313304,-0.0267548153088173,-0.00312677120483238,0.0126697750338334,0.00532964889601086,-0.0107649085842239,0.0191192861676253,0.00965163443000423,-0.0196994732510283,8.383499826641e-05,-0.00204048628881355,-0.00497494741220903,0.0213289106656475,0.00916353203775497,0.00423241417939916,0.00419771253949498,-0.0166579153039833,0.0177452213740336,-0.00422411105340979,-0.0120055624006035,0.00368922121639694,-0.00637285417147165,-0.00949219752338465,0.000518166106630834,-0.00915240694046949,-0.00521878523684733,-0.00146811500961224,0.00229719751171767
"Mesoplodon_hectori",-0.133306461865092,0.0165646758434404,-0.0106387601844697,-0.0181451557588365,0.0225151026356082,0.0176519504056206,0.00247067719407821,-0.00151621198300573,0.0582052983148569,0.00527852981506065,-0.0166641567940264,-0.00156937439607332,-0.0182362666543752,0.0283837065646264,-0.0140870730036125,-0.049634050290311,0.0343290109028429,-0.0373479896323534,0.00370657197546322,-0.00903485394648155,0.00404234130823117,-0.00691918641980387,-0.00415145851952237,0.00609541056812442,-0.0213397810887525,-0.0086353148601281,0.00472781262963533,0.00542482408809409,0.017555808506683,0.00117050416836665,0.0138299749298845,0.0164764542485485,-0.000839369975158597,-0.0033875890617874,-0.00329492271993403,-0.000176209402384066,-0.0112491748838579,-0.00214062045265121,0.000328555902169502,-0.00242860397401085,-0.00223724993715186,0.00672444123886612,-0.00130881619521728,-0.00265056296296687,0.00243862610127448,-0.000753163878220875,-0.00162492928658335
"Mesoplodon_mirus",-0.0667580922799793,0.126531385654399,-0.0170209428321209,-0.00634721506678283,0.0662114458908855,0.0511715624034572,0.00757377195231331,-0.0474377620160458,0.00923679666054433,0.044775162552275,0.0471405603408904,-0.00905018087268904,0.0123570470420397,0.0320579848083332,0.0333316434495501,0.0156205402059237,-0.00577104287155797,-0.00544760786116634,-0.000787177190250919,3.22703513200418e-05,-0.015696451832605,-0.018644957662581,0.0335731346271048,-0.0278639204770886,0.0083802114317617,0.00693004442239313,-0.00444707574461017,-0.00146154816375973,0.00229572203002666,0.00881228147170413,-0.00347019057506508,-0.00439851596809907,-0.00414784539157328,0.000537447028418036,0.00619172884938062,-0.00315350978696137,0.00237597729518943,0.000936261696303204,0.00542796108795179,-0.00189951757923253,-0.00181307858274882,0.00212791490824664,-0.00318993711102888,0.00132009577599418,-0.000416222300974896,0.00157565786127085,0.0012436758911417
"Monodon_monoceros",-0.00482683711142264,-0.045189796645681,0.0205342512806432,-0.0137968437501426,0.0138726064429092,-0.00431894007413645,0.0147565481140416,0.0317524279499123,0.00157856986924569,0.000951868226521958,-0.0220085827344896,0.00991472498958469,-0.0222747243062714,-0.0173709567432409,0.011774317481059,-0.038880159400684,0.00625077215649675,0.0169854433293351,0.00477155380630746,-0.0106090557886862,0.00584351153738193,-0.0339648175271621,0.0151319170217348,-0.0143716808802628,0.00665764515267658,0.00923768798489106,0.00632204483337698,-0.002315740842598,-0.00551409386839528,0.00236522479788548,-0.0240026375169159,-0.00244700338013801,-0.00691622618638762,-0.0145736183252557,-0.00986508740782999,0.024350011495565,0.00516347894250071,0.00843253322821663,0.00261595694224975,-0.00942959383332807,0.00874780009684875,0.00335892339916593,0.0106025447034158,-0.00186256372556864,-0.00386059569961038,0.00147760381912864,3.8327042754728e-05
"Neophocaena_phocaenoides",0.06176136042832,0.0207621680949091,-0.0268863956525754,0.0145335460824309,-0.0153229138007875,-0.000619169825182972,-0.00921201132893053,-0.0108546410063305,-0.0174247153261097,-0.00943903761314804,0.00855892363631135,-0.000802236771115195,-0.0136091812802148,-0.0235916638778523,-0.0190271522474903,-0.0203107508273777,-0.00223229107059365,0.00549332831947004,0.0245814170664538,0.0232724384347979,0.00615592343974289,-0.00574619364791437,0.0086309372824321,-0.0126993694999737,0.0250003112409355,-0.0127889151910709,0.0202244376533058,-0.0264514526088198,0.00488332846079267,0.0026969229550917,-0.00240815965243882,0.00637904185425848,0.00748594252652822,-0.00271493116939036,0.00571094917762087,-0.016210909521601,-0.0270105596539531,-0.00112618615173206,-0.000262262287310426,-0.00334107001032742,-0.0037474107333578,-0.000670273075337115,0.00428346033196188,0.00714485378375777,-0.00281946217700404,0.00514969697944162,-0.00576140059611915
"Orcaella_brevirostris",0.0369805915279339,-0.0514137602688838,-0.00758645060439886,0.0156049031511127,-0.0088006057466235,0.00401481899047515,0.00151095957243185,0.0246052917581514,-0.0250547869232351,0.0299953102690082,-0.0396742970307509,0.00357857607751713,-0.0102085690345836,0.00240492417735777,0.0347549244247761,-0.0139285879871328,-0.00011077412045073,-0.0123382689242911,-0.0202379063419625,0.0358443187341956,-0.030415731587931,0.0194990640516951,-0.0167132432852269,-0.0106108739111055,0.0104799970425842,0.00991989408714412,-0.00582151547541739,0.000680199266813847,0.0417950860266964,0.0107829392749747,-0.00270874077402368,-0.00790351855412941,0.00400268477485551,0.0045777098791521,0.000150065681609798,0.00328036909179991,0.00401856853996115,0.000367978607955625,0.00313744957086967,0.002089700104464,0.00016563831019517,0.000687971174878603,0.000334768793868913,0.00239424752589459,0.000781881521558863,0.00258957756931781,-0.000641120054867058
"Orcinus_orca",-0.0056852949816914,-0.0154934421938338,0.0158875728945093,-0.0315507269517889,0.00244099319603669,0.0102415128038774,0.0157942867474469,0.00416271494805612,-0.0113256490625292,0.0113360346436544,0.00558024950373985,-0.00758387446788668,-0.0103780732456586,-0.00814826785706684,-0.00712553195923346,-0.0154965256396866,-0.013875501193243,0.0108148287253881,-0.0126071052096198,-0.0121544274094709,-0.00380729919584791,-0.0232187209112525,-0.00649345522157756,0.00489914734367912,-0.00909152126622705,0.010014337222325,-0.0158004554056288,-0.00212494070576877,-0.00535152509137711,-0.00599523097619154,-0.00724798754255585,-0.000907849898316719,0.0121819992395494,0.0209920489608197,-0.0119703753288733,-0.00115896521887888,-0.017185927724822,0.004955626340633,0.0184421355923494,0.00784558702699413,-0.00123700405872741,-0.0144352103743852,-0.00527620404822878,0.00397388428081564,0.0173878234083755,0.00249863366553701,0.00379768920752869
"Peponocephala_electra",0.0443786012691318,0.0249478283144536,-0.0352324883792549,-0.0259714324791653,0.0549209961671098,0.034401062679962,0.00614982895930137,-0.00116480701552361,-0.0129473755903174,0.0238646217223832,0.0352714954426072,-0.000684525647043952,0.00813514811092971,-0.0298555834546095,-0.0164440679131076,0.00457753442015482,-0.015151984810779,0.00018933386129638,-0.026811315397764,-0.0335763427136569,0.00285824411159559,0.0260682523031514,-0.0273292087906577,-0.0197302370390205,-0.0204431721319522,-0.0010270543924759,0.0129441515656353,-0.0117381127432869,0.00123056786872815,0.0157727131151918,-0.00577589381113115,0.000698798676914935,0.00209146865560178,0.0062591658569605,-0.0167024417882886,0.00550640344923968,-0.006294229791737,-0.000975473830388146,-0.0128643990729492,0.000482540022492323,0.000197514750458398,0.00574989294586923,0.00259442754797926,-0.00511175195949367,-0.00577220646562943,0.00266172931411439,-0.00119782426752318
